28,75,86,3,3,0,1
28,79,87,1,1,0,1
29,77,86,1,2,0,1
28,78,90,1,3,0,1
28,75,88,2,1,0,1
30,80,84,2,2,0,1
28,80,87,2,3,0,1
29,80,80,3,1,0,1
28,78,86,3,2,0,1
28,80,87,3,3,0,1
30,76,86,1,1,0,1
28,77,90,1,2,0,1
29,78,88,1,3,0,1
29,80,84,2,1,0,1
29,78,88,2,2,0,1
28,75,80,2,3,0,1
28,79,84,3,1,0,1
29,78,80,3,2,0,1
30,80,87,3,3,0,1
30,75,83,1,1,0,1
30,77,80,1,2,0,1
30,79,85,1,3,0,1
30,78,86,2,1,0,1
28,78,87,2,2,0,1
28,77,88,2,3,0,1
29,75,84,3,1,0,1
28,77,86,3,2,0,1
30,78,81,3,3,0,1
28,78,84,1,1,0,1
28,76,86,1,2,0,1
30,79,89,1,3,0,1
30,76,89,2,1,0,1
29,77,89,2,2,0,1
30,75,87,2,3,0,1
28,78,81,3,1,0,1
28,75,83,3,2,0,1
28,76,86,3,3,0,1
29,79,84,1,1,0,1
30,76,90,1,2,0,1
29,76,84,1,3,0,1
30,79,83,2,1,0,1
30,76,86,2,2,0,1
29,80,89,2,3,0,1
29,75,87,3,1,0,1
28,75,80,3,2,0,1
28,78,81,3,3,0,1
30,76,89,1,1,0,1
30,75,83,1,2,0,1
30,80,88,1,3,0,1
30,79,88,2,1,0,1
28,75,90,2,2,0,1
29,78,87,2,3,0,1
28,78,89,3,1,0,1
28,77,85,3,2,0,1
30,79,84,3,3,0,1
30,79,88,1,1,0,1
29,77,81,1,2,0,1
29,79,89,1,3,0,1
30,79,88,2,1,0,1
28,78,84,2,2,0,1
30,78,86,2,3,0,1
28,76,90,3,1,0,1
29,76,88,3,2,0,1
30,76,83,3,3,0,1
30,77,80,1,1,0,1
30,79,83,1,2,0,1
28,80,83,1,3,0,1
29,80,83,2,1,0,1
29,76,86,2,2,0,1
30,79,90,2,3,0,1
28,80,80,3,1,0,1
28,78,86,3,2,0,1
29,75,83,3,3,0,1
28,75,89,1,1,0,1
29,80,84,1,2,0,1
30,79,87,1,3,0,1
28,76,85,2,1,0,1
30,77,89,2,2,0,1
29,75,83,2,3,0,1
30,78,85,3,1,0,1
29,80,80,3,2,0,1
30,79,82,3,3,0,1
29,80,82,1,1,0,1
28,78,81,1,2,0,1
28,76,86,1,3,0,1
29,76,84,2,1,0,1
30,76,86,2,2,0,1
29,76,84,2,3,0,1
30,79,85,3,1,0,1
29,79,84,3,2,0,1
28,78,80,3,3,0,1
28,76,90,1,1,0,1
30,76,85,1,2,0,1
28,80,82,1,3,0,1
28,75,80,2,1,0,1
30,76,82,2,2,0,1
28,80,89,2,3,0,1
28,78,87,3,1,0,1
29,77,81,3,2,0,1
29,77,85,3,3,0,1
29,75,81,1,1,0,1
28,75,90,1,2,0,1
29,79,82,1,3,0,1
30,76,83,2,1,0,1
29,77,89,2,2,0,1
29,76,88,2,3,0,1
28,80,84,3,1,0,1
28,78,88,3,2,0,1
30,79,85,3,3,0,1
30,80,86,1,1,0,1
30,76,86,1,2,0,1
28,80,82,1,3,0,1
29,79,80,2,1,0,1
28,76,81,2,2,0,1
28,77,90,2,3,0,1
28,76,85,3,1,0,1
28,78,84,3,2,0,1
28,76,85,3,3,0,1
30,78,89,1,1,0,1
29,76,89,1,2,0,1
28,75,84,1,3,0,1
28,76,87,2,1,0,1
29,77,88,2,2,0,1
29,75,83,2,3,0,1
28,76,84,3,1,0,1
28,80,88,3,2,0,1
29,78,88,3,3,0,1
29,79,89,1,1,0,1
30,78,83,1,2,0,1
29,78,82,1,3,0,1
28,79,83,2,1,0,1
29,79,88,2,2,0,1
29,76,88,2,3,0,1
29,79,82,3,1,0,1
29,78,84,3,2,0,1
29,75,80,3,3,0,1
29,77,88,1,1,0,1
29,77,85,1,2,0,1
29,77,87,1,3,0,1
30,78,86,2,1,0,1
30,80,87,2,2,0,1
29,79,89,2,3,0,1
30,78,86,3,1,0,1
29,76,86,3,2,0,1
28,76,83,3,3,0,1
28,76,87,1,1,0,1
30,75,84,1,2,0,1
30,78,86,1,3,0,1
28,77,83,2,1,0,1
30,77,90,2,2,0,1
28,78,80,2,3,0,1
30,80,87,3,1,0,1
30,79,85,3,2,0,1
28,76,87,3,3,0,1
29,79,86,1,1,0,1
29,80,87,1,2,0,1
29,80,85,1,3,0,1
28,80,87,2,1,0,1
28,75,86,2,2,0,1
30,80,89,2,3,0,1
30,80,90,3,1,0,1
28,79,88,3,2,0,1
30,79,83,3,3,0,1
29,75,83,1,1,0,1
28,77,81,1,2,0,1
29,76,82,1,3,0,1
28,75,88,2,1,0,1
30,80,90,2,2,0,1
28,80,85,2,3,0,1
29,80,82,3,1,0,1
30,75,83,3,2,0,1
29,78,82,3,3,0,1
30,78,87,1,1,0,1
28,76,82,1,2,0,1
29,80,82,1,3,0,1
29,75,81,2,1,0,1
28,75,86,2,2,0,1
26,77,81,1,1,0,1
29,77,86,1,2,0,1
28,78,84,1,3,0,1
26,79,86,2,1,0,1
28,78,88,2,2,0,1
27,76,81,2,3,0,1
28,78,87,3,1,0,1
26,79,89,3,2,0,1
29,77,86,3,3,0,1
26,79,87,1,1,0,1
26,79,80,1,2,0,1
27,76,81,1,3,0,1
29,77,87,2,1,0,1
26,79,89,2,2,0,1
26,78,84,2,3,0,1
28,78,83,3,1,0,1
26,90,79,1,1,0,1
27,89,79,1,2,0,1
26,90,76,1,3,0,1
28,87,78,2,1,0,1
26,86,77,2,2,0,1
28,84,79,2,3,0,1
29,83,77,3,1,0,1
26,84,77,3,2,0,1
27,80,79,3,3,0,1
27,85,76,1,1,0,1
29,81,76,1,2,0,1
29,81,76,1,3,0,1
28,89,76,2,1,0,1
29,88,79,2,2,0,1
28,89,77,2,3,0,1
28,84,77,3,1,0,1
28,84,78,3,2,0,1
28,81,76,3,3,0,1
27,86,78,1,1,0,1
28,88,79,1,2,0,1
29,84,77,1,3,0,1
28,88,77,2,1,0,1
26,86,78,2,2,0,1
29,86,77,2,3,0,1
29,84,78,3,1,0,1
28,90,79,3,2,0,1
28,90,76,3,3,0,1
27,83,78,1,1,0,1
27,80,76,1,2,0,1
27,88,79,1,3,0,1
29,85,78,2,1,0,1
29,82,77,2,2,0,1
29,81,77,2,3,0,1
29,90,79,3,1,0,1
29,80,76,3,2,0,1
27,84,77,3,3,0,1
28,83,77,1,1,0,1
29,82,77,1,2,0,1
28,89,76,1,3,0,1
29,80,76,2,1,0,1
29,83,78,2,2,0,1
26,88,76,2,3,0,1
28,81,77,3,1,0,1
29,81,79,3,2,0,1
26,80,79,3,3,0,1
27,83,77,1,1,0,1
28,89,78,1,2,0,1
27,84,79,1,3,0,1
26,88,79,2,1,0,1
26,90,77,2,2,0,1
28,80,76,2,3,0,1
28,81,76,3,1,0,1
26,88,76,3,2,0,1
26,89,79,3,3,0,1
28,81,79,1,1,0,1
28,82,76,1,2,0,1
26,87,77,1,3,0,1
28,83,78,2,1,0,1
29,83,79,2,2,0,1
26,87,78,2,3,0,1
29,90,76,3,1,0,1
27,83,76,3,2,0,1
26,87,78,3,3,0,1
29,85,78,1,1,0,1
28,84,79,1,2,0,1
28,83,78,1,3,0,1
27,87,79,2,1,0,1
26,86,79,2,2,0,1
29,80,77,2,3,0,1
28,85,78,3,1,0,1
28,86,78,3,2,0,1
29,85,79,3,3,0,1
26,87,78,1,1,0,1
26,84,78,1,2,0,1
26,90,79,1,3,0,1
29,90,78,2,1,0,1
29,90,78,2,2,0,1
27,89,78,2,3,0,1
29,80,78,3,1,0,1
27,85,76,3,2,0,1
26,87,78,3,3,0,1
29,86,76,1,1,0,1
29,87,77,1,2,0,1
26,84,79,1,3,0,1
28,83,78,2,1,0,1
26,84,76,2,2,0,1
27,81,77,2,3,0,1
29,88,78,3,1,0,1
29,90,78,3,2,0,1
27,89,76,3,3,0,1
28,90,79,1,1,0,1
27,84,79,1,2,0,1
26,84,78,1,3,0,1
27,85,76,2,1,0,1
26,90,76,2,2,0,1
27,81,77,2,3,0,1
28,88,77,3,1,0,1
27,82,76,3,2,0,1
26,89,76,3,3,0,1
27,89,79,1,1,0,1
28,84,79,1,2,0,1
29,84,79,1,3,0,1
28,87,76,2,1,0,1
28,86,79,2,2,0,1
29,82,77,2,3,0,1
28,88,78,3,1,0,1
28,85,76,3,2,0,1
26,83,76,3,3,0,1
28,83,77,1,1,0,1
28,80,78,1,2,0,1
27,84,78,1,3,0,1
29,86,77,2,1,0,1
28,87,76,2,2,0,1
29,90,79,2,3,0,1
29,84,79,3,1,0,1
27,84,79,3,2,0,1
26,83,78,3,3,0,1
26,81,77,1,1,0,1
27,87,77,1,2,0,1
27,90,76,1,3,0,1
26,82,78,2,1,0,1
28,86,78,2,2,0,1
28,85,77,2,3,0,1
26,80,77,3,1,0,1
28,89,77,3,2,0,1
28,90,76,3,3,0,1
28,87,77,1,1,0,1
28,87,76,1,2,0,1
28,90,78,1,3,0,1
27,86,78,2,1,0,1
29,90,79,2,2,0,1
26,86,77,2,3,0,1
29,84,79,3,1,0,1
26,84,78,3,2,0,1
26,87,77,3,3,0,1
26,87,79,1,1,0,1
26,82,76,1,2,0,1
29,83,76,1,3,0,1
29,87,79,2,1,0,1
28,86,79,2,2,0,1
28,84,78,2,3,0,1
27,89,79,3,1,0,1
29,83,76,3,2,0,1
28,88,79,3,3,0,1
27,82,78,1,1,0,1
28,85,78,1,2,0,1
26,81,79,1,3,0,1
29,89,78,2,1,0,1
28,84,79,2,2,0,1
26,87,77,2,3,0,1
29,81,77,3,1,0,1
28,88,76,3,2,0,1
27,82,76,3,3,0,1
27,80,78,1,1,0,1
29,89,79,1,2,0,1
29,89,76,1,3,0,1
27,81,77,2,1,0,1
26,87,77,2,2,0,1
29,83,76,2,3,0,1
28,84,78,3,1,0,1
26,80,78,3,2,0,1
27,82,76,3,3,0,1
28,81,76,1,1,0,1
28,85,77,1,2,0,1
27,81,79,1,3,0,1
27,85,78,2,1,0,1
28,84,76,2,2,0,1
27,86,76,2,3,0,1
27,82,79,3,1,0,1
26,81,76,3,2,0,1
27,89,76,3,3,0,1
27,84,76,1,1,0,1
27,82,79,1,2,0,1
27,81,76,1,3,0,1
26,84,78,2,1,0,1
27,88,76,2,2,0,1
29,89,77,2,3,0,1
26,80,78,3,1,0,1
27,88,77,3,2,0,1
29,89,79,3,3,0,1
27,82,76,1,1,0,1
29,87,76,1,2,0,1
27,83,77,1,3,0,1
28,90,79,2,1,0,1
28,80,77,2,2,0,1
27,80,76,2,3,0,1
28,83,78,3,1,0,1
26,81,79,3,2,0,1
28,88,79,3,3,0,1
29,85,78,1,1,0,1
27,88,77,1,2,0,1
29,81,76,1,3,0,1
28,87,76,2,1,0,1
27,85,79,2,2,0,1
29,83,79,2,3,0,1
28,89,76,3,1,0,1
27,83,76,3,2,0,1
28,89,78,3,3,0,1
29,87,76,1,1,0,1
26,90,77,1,2,0,1
26,89,76,1,3,0,1
26,90,76,2,1,0,1
28,86,77,2,2,0,1
27,90,77,2,3,0,1
28,86,78,3,1,0,1
27,87,76,3,2,0,1
28,84,77,3,3,0,1
27,86,79,1,1,0,1
27,88,79,1,2,0,1
28,80,77,1,3,0,1
27,86,76,2,1,0,1
26,86,77,2,2,0,1
27,90,79,2,3,0,1
26,86,79,3,1,0,1
26,84,76,3,2,0,1
26,82,77,3,3,0,1
29,87,79,1,1,0,1
26,89,76,1,2,0,1
26,81,77,1,3,0,1
27,88,79,2,1,0,1
27,86,76,2,2,0,1
28,80,79,2,3,0,1
29,80,76,3,1,0,1
29,90,76,3,2,0,1
29,82,77,3,3,0,1
28,81,78,1,1,0,1
28,80,76,1,2,0,1
28,85,78,1,3,0,1
28,85,78,2,1,0,1
26,85,76,2,2,0,1
28,83,76,2,3,0,1
29,90,79,3,1,0,1
28,80,76,3,2,0,1
28,90,78,3,3,0,1
27,88,78,1,1,0,1
29,89,78,1,2,0,1
27,80,79,1,3,0,1
26,82,79,2,1,0,1
26,89,76,2,2,0,1
29,88,78,2,3,0,1
28,80,79,3,1,0,1
29,84,78,3,2,0,1
29,90,77,3,3,0,1
27,89,77,1,1,0,1
26,81,77,1,2,0,1
27,90,78,1,3,0,1
26,87,79,2,1,0,1
29,81,76,2,2,0,1
26,87,79,2,3,0,1
29,80,77,3,1,0,1
26,85,78,3,2,0,1
28,84,78,3,3,0,1
28,83,79,1,1,0,1
26,83,78,1,2,0,1
27,90,76,1,3,0,1
27,87,79,2,1,0,1
29,90,76,2,2,0,1
29,89,79,2,3,0,1
28,80,76,3,1,0,1
29,90,79,3,2,0,1
26,82,77,3,3,0,1
27,85,76,1,1,0,1
26,84,76,1,2,0,1
27,86,78,1,3,0,1
27,89,79,2,1,0,1
29,80,78,2,2,0,1
26,81,78,2,3,0,1
29,85,78,3,1,0,1
26,84,79,3,2,0,1
29,82,79,3,3,0,1
28,88,76,1,1,0,1
26,82,77,1,2,0,1
27,85,79,1,3,0,1
26,87,78,2,1,0,1
29,81,76,2,2,0,1
28,88,79,2,3,0,1
27,85,77,3,1,0,1
28,88,76,3,2,0,1
27,81,79,3,3,0,1
28,89,76,1,1,0,1
27,89,78,1,2,0,1
27,86,78,1,3,0,1
26,90,79,2,1,0,1
27,90,77,2,2,0,1
28,81,79,2,3,0,1
27,90,77,3,1,0,1
28,80,77,3,2,0,1
26,82,76,3,3,0,1
28,83,78,1,1,0,1
28,85,76,1,2,0,1
29,81,76,1,3,0,1
29,87,77,2,1,0,1
29,83,79,2,2,0,1
27,83,77,2,3,0,1
29,89,77,3,1,0,1
29,84,78,3,2,0,1
29,89,77,3,3,0,1
27,86,76,1,1,0,1
26,90,79,1,2,0,1
27,90,77,1,3,0,1
29,84,77,2,1,0,1
26,88,79,2,2,0,1
29,89,79,2,3,0,1
28,90,77,3,1,0,1
26,84,79,3,2,0,1
28,83,79,3,3,0,1
27,86,77,1,1,0,1
26,85,79,1,2,0,1
29,82,76,1,3,0,1
26,85,77,2,1,0,1
26,82,79,2,2,0,1
28,83,76,2,3,0,1
27,87,77,3,1,0,1
27,88,76,3,2,0,1
28,86,77,3,3,0,1
26,80,78,1,1,0,1
26,86,76,1,2,0,1
27,85,77,1,3,0,1
26,82,79,2,1,0,1
26,84,79,2,2,0,1
27,84,79,2,3,0,1
26,83,78,3,1,0,1
27,83,76,3,2,0,1
29,81,79,3,3,0,1
26,86,79,1,1,0,1
27,86,77,1,2,0,1
26,86,78,1,3,0,1
26,87,77,2,1,0,1
28,89,78,2,2,0,1
26,86,77,2,3,0,1
26,81,77,3,1,0,1
26,84,77,3,2,0,1
28,80,79,3,3,0,1
28,84,76,1,1,0,1
26,86,76,1,2,0,1
27,87,77,1,3,0,1
29,88,76,2,1,0,1
29,86,79,2,2,0,1
27,84,78,2,3,0,1
27,88,77,3,1,0,1
27,90,79,3,2,0,1
29,85,76,3,3,0,1
26,80,76,1,1,0,1
26,89,77,1,2,0,1
26,82,76,1,3,0,1
27,80,76,2,1,0,1
29,87,79,2,2,0,1
27,83,79,2,3,0,1
27,86,77,3,1,0,1
26,85,76,3,2,0,1
26,88,77,3,3,0,1
27,90,77,1,1,0,1
29,82,76,1,2,0,1
27,90,78,1,3,0,1
27,80,79,2,1,0,1
28,82,77,2,2,0,1
27,89,79,2,3,0,1
28,83,76,3,1,0,1
29,85,77,3,2,0,1
27,84,76,3,3,0,1
28,83,78,1,1,0,1
28,86,78,1,2,0,1
28,88,79,1,3,0,1
27,86,76,2,1,0,1
29,86,76,2,2,0,1
26,84,77,2,3,0,1
27,84,78,3,1,0,1
27,82,77,3,2,0,1
27,88,78,3,3,0,1
29,88,77,1,1,0,1
27,86,78,1,2,0,1
28,81,78,1,3,0,1
28,87,77,2,1,0,1
27,89,79,2,2,0,1
28,89,76,2,3,0,1
29,82,78,3,1,0,1
29,90,78,1,1,0,1
28,83,76,1,2,0,1
29,88,78,1,3,0,1
29,85,77,2,1,0,1
27,87,76,2,2,0,1
27,84,79,2,3,0,1
29,82,78,3,1,0,1
27,83,77,3,2,0,1
27,88,76,3,3,0,1
27,89,78,1,1,0,1
27,87,78,1,2,0,1
27,80,78,1,3,0,1
29,81,76,2,1,0,1
28,82,79,2,2,0,1
27,85,76,2,3,0,1
27,84,78,3,1,0,1
27,82,78,3,2,0,1
26,84,78,3,3,0,1
29,84,79,1,1,0,1
28,89,79,1,2,0,1
28,83,77,1,3,0,1
26,84,79,2,1,0,1
27,85,76,2,2,0,1
28,84,79,2,3,0,1
28,90,78,3,1,0,1
29,87,78,3,2,0,1
27,82,77,3,3,0,1
26,84,78,1,1,0,1
27,87,78,1,2,0,1
29,81,79,1,3,0,1
26,84,77,2,1,0,1
27,87,79,2,2,0,1
27,87,76,2,3,0,1
27,81,79,3,1,0,1
28,80,76,3,2,0,1
27,81,77,3,3,0,1
28,82,76,1,1,0,1
27,85,78,1,2,0,1
27,84,76,1,3,0,1
27,80,79,2,1,0,1
26,89,77,2,2,0,1
27,81,76,2,3,0,1
28,81,76,3,1,0,1
29,89,79,3,2,0,1
27,84,79,3,3,0,1
27,82,78,1,1,0,1
29,83,78,1,2,0,1
28,87,77,1,3,0,1
26,83,77,2,1,0,1
29,81,79,2,2,0,1
26,86,79,2,3,0,1
29,84,76,3,1,0,1
26,89,77,3,2,0,1
28,84,76,3,3,0,1
28,87,79,1,1,0,1
29,84,78,1,2,0,1
28,82,76,1,3,0,1
28,80,79,2,1,0,1
27,89,77,2,2,0,1
27,86,76,2,3,0,1
28,83,78,3,1,0,1
27,87,78,3,2,0,1
27,90,76,3,3,0,1
28,81,78,1,1,0,1
26,80,77,1,2,0,1
26,90,79,1,3,0,1
26,88,79,2,1,0,1
29,81,77,2,2,0,1
26,82,78,2,3,0,1
27,84,79,3,1,0,1
27,85,79,3,2,0,1
27,84,79,3,3,0,1
28,84,78,1,1,0,1
27,82,78,1,2,0,1
27,85,78,1,3,0,1
27,82,79,2,1,0,1
26,90,78,2,2,0,1
26,81,77,2,3,0,1
26,83,79,3,1,0,1
27,87,78,3,2,0,1
26,81,77,3,3,0,1
28,88,76,1,1,0,1
26,86,76,1,2,0,1
27,84,78,1,3,0,1
26,84,79,2,1,0,1
29,86,77,2,2,0,1
27,81,78,2,3,0,1
28,86,79,3,1,0,1
27,81,76,3,2,0,1
29,90,79,3,3,0,1
26,85,78,1,1,0,1
28,86,76,1,2,0,1
27,88,76,1,3,0,1
29,87,79,2,1,0,1
26,90,79,2,2,0,1
28,87,76,2,3,0,1
29,84,78,3,1,0,1
28,83,76,3,2,0,1
28,85,78,3,3,0,1
26,87,77,1,1,0,1
29,82,76,1,2,0,1
26,90,77,1,3,0,1
27,84,78,2,1,0,1
26,88,79,2,2,0,1
27,82,79,2,3,0,1
28,88,77,3,1,0,1
29,82,76,3,2,0,1
28,82,77,3,3,0,1
29,90,76,1,1,0,1
26,88,78,1,2,0,1
28,90,78,1,3,0,1
27,80,77,2,1,0,1
26,87,79,2,2,0,1
29,88,78,2,3,0,1
27,82,79,3,1,0,1
29,81,76,3,2,0,1
29,88,78,3,3,0,1
27,89,78,1,1,0,1
27,87,76,1,2,0,1
28,81,79,1,3,0,1
29,86,76,2,1,0,1
29,89,77,2,2,0,1
28,87,79,2,3,0,1
28,86,79,3,1,0,1
28,80,77,3,2,0,1
27,85,79,3,3,0,1
28,87,76,1,1,0,1
29,86,76,1,2,0,1
29,88,78,1,3,0,1
26,84,76,2,1,0,1
28,88,78,2,2,0,1
27,89,78,2,3,0,1
26,82,77,3,1,0,1
26,90,79,3,2,0,1
26,83,77,3,3,0,1
27,81,79,1,1,0,1
27,82,77,1,2,0,1
29,81,78,1,3,0,1
29,90,79,2,1,0,1
26,83,76,2,2,0,1
29,88,77,2,3,0,1
26,87,78,3,1,0,1
27,89,77,3,2,0,1
27,80,76,3,3,0,1
26,82,79,1,1,0,1
29,89,77,1,2,0,1
29,82,79,1,3,0,1
27,90,76,2,1,0,1
29,86,76,2,2,0,1
29,80,78,2,3,0,1
28,89,78,3,1,0,1
28,80,77,3,2,0,1
26,85,77,3,3,0,1
28,89,78,1,1,0,1
28,88,79,1,2,0,1
27,82,79,1,3,0,1
29,83,76,2,1,0,1
29,82,77,2,2,0,1
27,88,78,2,3,0,1
28,88,77,3,1,0,1
29,86,79,3,2,0,1
26,80,76,3,3,0,1
29,89,79,1,1,0,1
28,86,78,1,2,0,1
28,85,78,1,3,0,1
27,80,79,2,1,0,1
29,86,76,2,2,0,1
26,83,79,2,3,0,1
26,81,77,3,1,0,1
29,89,78,3,2,0,1
27,84,76,3,3,0,1
27,90,79,1,1,0,1
